product_name,brands,nova_group,environmental_score_score,carbon_footprint_combined,nutrition_score_combined
"Terrine De Lapin Au Serpolet, Le Pot De 280g",Arnaud,4.0,54.0,170.1,19.0
Saucisson a l'ail fume AUBRET,U,4.0,1.0,481.0,25.0
10 Knacks,Aubret,4.0,18.0,547.6,20.0
10 Saucisses de Strasbourg,AUBRET,4.0,18.0,547.6,20.0
Lardons Allumettes Fumés,,4.0,16.0,635.66,17.0
Lardons salés,Aubret,4.0,20.0,635.66,25.0
Lardons,Aubret,4.0,20.0,643.8,25.0
Lardons nature,Sans Marque,4.0,15.0,635.66,25.0
Lardons fumés,EMB 44 -180 C AUBRET,4.0,20.0,635.66,30.0
Lardons nature,Carrefour,4.0,19.0,635.66,29.0
Saucisses de strasbourg,Aubret,4.0,3.0,518.0,23.0
Lardons Fumés Crus Aubret 200 G,"Sans marque,Aubret",4.0,21.0,635.66,25.0
Dés de Jambon,Sans marque,4.0,18.0,481.0,13.0
Saucisses de dinde saveur chorizo,Royal HALAL,4.0,14.0,448.5,12.0
12 Saucisses nature 100% volaille Halal,Royal HALAL,4.0,16.0,455.0,14.0
12 Merguez 100% volaille Halal,"Royal Bernard, Royal HALAL",4.0,14.0,442.0,14.0
12 Merguez,Royal Bernard,4.0,3.0,455.0,17.0
6 saucisses nature 100% volaille Halal,Royal HALAL,4.0,16.0,455.0,14.0
Mix Royal : 4 saucisses nature + 4 merguez + 4 saucisses aux herbes,Royal Bernard,4.0,-2.0,1378.0,15.0
Mon Cordon bleu de dinde X4,Royal Bernard,4.0,18.0,344.5,-2.0
Mon Cordon bleu de dinde X2,Royal Bernard,4.0,38.0,344.5,0.0
12 saucisses de dinde aux herbes,Royal Bernard,4.0,16.0,461.5,14.0
6 saucisses nature,Royal Bernard,4.0,21.0,461.5,15.0
6 saucisses aux herbes 100% volaille Halal,Royal HALAL,4.0,16.0,468.0,12.0
Mes tendres bouchées marinées Paprika et cumin,Royal Bernard,4.0,32.0,429.0,1.0
Saucisses nature en chapelet 100% volaille Halal,Royal HALAL,4.0,16.0,455.0,14.0
Merguez 100% volaille Halal,Royal HALAL,4.0,1.0,448.5,14.0
Saucisses de dinde au fromage,Royal HALAL,4.0,14.0,429.0,13.0
Roulé de dinde aux champignons,Royal HALAL,4.0,23.0,552.5,1.0
4 Tomates farcies 100% volaille,Royal Bernard,4.0,35.0,156.0,2.0
Mes Cordons bleus poulet 100% filet,Royal Bernard,4.0,55.0,271.42,4.0
Saucisson sec,,4.0,29.0,481.0,31.0
Corizo de dinde,Médina Halal,4.0,36.0,474.5,22.0
"Mortadelle de volaille aux olives, Halal",Médina Halal,4.0,7.0,143.0,15.0
"Saucisses de Volaille, Halal",Médina Halal,4.0,27.0,312.0,22.0
"Saucisses de volaille Cocktail, Halal",Médina Halal,4.0,6.0,162.5,21.0
L’Orientale,Medina,4.0,27.0,240.5,20.0
"Allumettes de Dinde, Halal",Médina Halal,4.0,42.0,409.5,20.0
"Nouilles sautées au poulet, légumes et sauce teriyaki",Quitoque,3.0,42.0,122.5,0.0
Curry rouge de poulet et légumes duo de riz,Quitoque,3.0,33.0,112.7,3.0
Parmentier de Bœuf à la Patate Douce,Quitoque,3.0,38.0,859.2,3.0
Poulet 🐔 Tikka massala,Carrefour,4.0,22.0,117.6,5.0
Trio chou jambon supérieur et dés de comté AOP,Trio De Chou,4.0,73.0,56.98,5.0
Quiche Lorraine,Carrefour,4.0,44.0,288.6,17.0
"Penne Façon Carbonara (Dinde et Parmesan), Halal","Samia,Haudecœur",4.0,50.0,57.2,8.0
"Torti à la Provençale (Poulet et Légumes du Soleil), Halal","Samia,Haudecœur",4.0,23.0,49.0,5.0
Paupiette de Dinde,U,4.0,22.0,676.0,13.0
Rôti De Dindonneau Cuit 800 Grammes,Ronsard,4.0,42.0,481.0,13.0
Filets de poulet,Toupargel,1.0,51.0,490.0,-6.0
Filets de poulet jaune,Toupargel,1.0,51.0,490.0,-6.0
12 saucisses de volaille,,4.0,-2.0,442.0,19.0
Manchons de poulet à la Mexicaine,Ronsard,3.0,44.0,470.4,-2.0
Filets de poulet marinés saveur tomate basilic,Ronsard,4.0,44.0,441.0,0.0
Terrine au Saumon et saumon fumé,Guyader,4.0,7.0,287.25,6.0
Terrine Marine,guyader,4.0,3.0,45.5,6.0
Le Fromage Fouetté de Madame Loïk Saumon,Guyader,4.0,23.0,300.25,13.0
2X60G Terrine Saumon & pointe ciboulette,Guyader,4.0,3.0,198.25,6.0
Cake tranché poulet et curry,Guyader,4.0,31.0,57.82,14.0
Terrine au Saumon et saumon fumé,Guyader,4.0,7.0,287.25,4.0
Cake Jambon & Olives,Guyader,4.0,45.0,673.4,13.0
Rillettes de Saumon d'Ecosse,Guyader,4.0,26.0,351.0,1.0
Terrine de lapin à la moutarde,Le Pré aux Canards,4.0,46.0,162.0,19.0
Olives saumon citron aneth,Ederki,4.0,80.0,130.0,21.0
Axoa de veau,Ederki,3.0,39.0,1250.5,8.0
Émincés de Poulet Saveur Tikka,Michel Robichon,4.0,27.0,371.91,2.0
Émincés de Poulet rôti,Réghalal,4.0,51.0,392.0,0.0
Saucisses de lapin,LOEUL ET PIRIOT,4.0,41.0,686.07,3.0
8 SAUCISSES DE LAPIN AUX HERBES DE PROVENCE,Loeul et Piriot,4.0,44.0,686.07,3.0
Saucisse cocktail Francfort fumée au bois de hêtre,SALAISONS DU COUESY,4.0,39.0,584.6,18.0
Nuggets de poulet,Doux,4.0,21.0,198.45,6.0
Pâté de foie de porc,Lou Gascoun,3.0,48.0,362.6,22.0
Ma piémontaise jambon,Pierre Martinet,4.0,39.0,74.0,5.0
Ma piémontaise jambon,Pierre Martinet,4.0,47.0,74.0,5.0
Piémontaise au Jambon,"Sans marque,MSA",4.0,42.0,74.0,1.0
Piémontaise au jambon aux tomates fraîches,Pierre Martinet,4.0,47.0,74.0,4.0
2 Quiches Lorraines,MSA,4.0,25.0,81.4,14.0
Taboulé Oriental Poulet Paprika,Pierre Martinet,4.0,64.0,49.0,7.0
Ma piemontaise au jambon,Pierre Martinet,4.0,42.0,111.0,6.0
Penne Sauce Caesar Poulet Rôti,Pierre Martinet,4.0,28.0,32.34,6.0
Thaï - Salade de pâtes vermicelles aux légumes et poulet traité en salaison cuit rôti,Pierre Martinet,4.0,51.0,39.2,4.0
Gratin de Morue Parmentier à la Nordique,Tipiak,3.0,6.0,55.3,5.0
Fricassée de poulet aux champignons et céréales gourmandes à poêler,Tipiak,4.0,23.0,73.5,4.0
8 Crêpes bretonnes jambon emmental,Tipiak,4.0,75.0,62.16,6.0
"1 Galette Complète Œuf, Emmental, Jambon",Tipiak,4.0,90.0,60.68,11.0
2 ficelles picardes à gratiner,Maes,4.0,23.0,703.0,6.0
Gratin de volaille façon &quot;Poulet au pot&quot;,Jacques Maës,4.0,37.0,455.7,6.0
4 Ficelles picardes,Jacques Maës,4.0,8.0,148.0,5.0
2 Crêpes Savoyardes,Maës,4.0,60.0,646.02,11.0
Choucroute de la mer,Maës,4.0,54.0,85.9,5.0
2 Ficelles Picardes,Maës,4.0,12.0,673.4,6.0
Ficelles Picardes,Maës,4.0,12.0,118.4,5.0
Le Suédois Poulet Cheddar,Réghalal,4.0,50.0,125.44,12.0
Sandwiches au poulet rôti,Entr'acte,4.0,42.0,336.14,5.0
Sandwich Duo Poulet Rôti / Tomates -oeuf Mayonnai,Entracte,4.0,37.0,58.8,5.0
Club poulet sauce mayonnaise allégée et fines herbes,Réghalal,4.0,66.0,98.0,10.0
Cordon bleu de dinde halal,Réghalal,4.0,56.0,357.5,12.0
Maxi poulet crudités & sauce mayonnaise allégée en matières grasses,Réghalal,4.0,66.0,95.55,6.0
4 Nems de Dinde,Reghalal,3.0,33.0,104.0,7.0
Cheeseburger,Réghalal,4.0,10.0,511.94,12.0
"Jambon Cheddar,",Entr'acte,4.0,28.0,307.84,14.0
La Baguette Poulet / Emmental,"Le Gaulois,LDC",4.0,75.0,113.68,15.0
Sandwich Poulet Rôti Salade Et Mayonnaise Allégée,Entracte,4.0,37.0,262.64,3.0
Pizza jambon fromage,La Toque Angevine,4.0,54.0,254.56,12.0
Bagel Saumon Fumé Concombre,ENTR'ACTE,4.0,62.0,243.85,7.0
Pizza jambon fromage,latoque angevine,4.0,40.0,176.86,7.0
Pizza Jambon Mozzarella,La Toque Angevine,4.0,40.0,82.88,8.0
Rillettes de saumon - 150g - Frais,Cap Ocean,4.0,20.0,370.5,3.0
Tartinable saumon fromage frais fines herbes - 140g - Frais,Cap Océan,4.0,10.0,286.0,13.0
Le bon jambon breton,Terres de Breizh,4.0,40.0,673.4,8.0
Le bon jambon breton,Terres de Breizh,4.0,40.0,673.4,8.0
Pavés de saumon Atlantique,Kristal,1.0,37.0,650.0,-4.0
6 Brochettes de dinde nature - Poivrons verts,Royal HALAL,4.0,38.0,338.1,-5.0
Paupiette de dinde à la forestière,Maître Coq,4.0,27.0,275.5,3.0
Paupiette de poulet,Maître Coq,4.0,43.0,186.2,12.0
Véritable petit cervelas alsacien,Tempé,4.0,18.0,727.8,21.0
Saucisse de Francfort 100% pur porc - fumé au bois de hêtre,Tempé,4.0,24.0,629.0,25.0
4 véritables knacks d'Alsace,Tempé,4.0,9.0,1019.2,21.0
Véritable Strasbourg rouge - Porc & Boeuf - Fumé au bois de hêtre,Tempé,4.0,8.0,518.0,22.0
"Tarte Flammekueche, x2",Tempe,4.0,49.0,108.04,15.0
Mini Pâté en Croûte de volaille,Carrefour,4.0,3.0,167.3,19.0
Plateau de poulet en gelée au citron,sans marque,4.0,28.0,191.1,0.0
Gratin de poireaux et chèvre,Instant Traiteur,4.0,71.0,22.94,26.0
Lasagnes à la bolognaise,Instant traiteur,4.0,30.0,859.2,8.0
Parmentier de Boeuf,Instant Traiteur,4.0,12.0,537.0,11.0
Croque Monsieur micro ondable SAPRESTI,Sapresti,4.0,33.0,111.0,26.0
Tresse poulet à la forestière,Sapresti,4.0,23.0,19.11,19.0
Pizza Jambon Emmental Champignons,Maison Sapresti,4.0,46.0,155.4,12.0
Grignottes de poulet,Volailles de Korrigan,4.0,35.0,406.7,3.0
Cordons bleus de dinde,Ovalys,4.0,28.0,198.9,11.0
Pâté de Campagne,Audary,3.0,19.0,222.0,22.0
6 feuilletés leerdammer et jambon,La Compagnie Artique,4.0,6.0,216.82,17.0
Hachis parmentier bio,La compagnie artique,3.0,40.0,386.64,7.0
Saucisses de Francfort,"Simply,La Sélection de Notre Charcutier",4.0,49.0,421.8,27.0
Festein knack d'alsace,Festein,4.0,8.0,542.8,22.0
Knack bio,FESTEIN D'ALSACE,4.0,39.0,555.0,19.0
Saucisson,Manet Frères,4.0,54.0,222.0,27.0
Saucisson de la Haute-Loire,Manet Frères,4.0,53.0,222.0,27.0
Saucisson de la Haute-Loire,Manet Frères,4.0,39.0,222.0,27.0
Saucisses de Strasbourg pour hot-dog géant,Stemmelen,4.0,9.0,525.4,22.0
Petits Boudins Blancs,Stemmelen,4.0,72.0,451.4,20.0
Saucisse de Strasbourg,La charcuterie au goût du jour,4.0,8.0,525.4,22.0
Saucisses de Francfort,Stemmelen,4.0,26.0,525.4,23.0
Knack BN,"Sans marque,Salaisons Stemmelen",4.0,7.0,577.2,25.0
Saucisses cocktail de Strasbourg,Stemmelen,4.0,3.0,583.86,25.0
Choucroute garnie,La Ronde Des Gourmands,4.0,59.0,1820.4,12.0
10 saucisses de Strasbourg pour Hot-dog,Stemmelen,4.0,9.0,525.4,22.0
10 saucisses de Francfort pour hot-dog,Stemmelen,4.0,26.0,525.4,23.0
Petits boudins noirs,Stemmelen,4.0,72.0,370.0,29.0
Sauc Francfort,Salaisons Stemmelen,4.0,24.0,525.4,23.0
5 saucisses de Strasbourg,Salaisons Stemmelen,4.0,8.0,525.4,23.0
4 cervelas fumés,"Sans marque,Stemmelen",4.0,17.0,384.8,23.0
3 cervelas fumés,La Ronde des Gourmands,4.0,27.0,384.8,22.0
Petit paté de campagne,Adrien peyrolles,4.0,38.0,273.8,18.0
Saucisses de volaille,Réghalal,4.0,27.0,409.5,16.0
Merguez de volaille,Réghalal,4.0,14.0,390.0,3.0
Mezzé de la Mer,Blini,4.0,75.0,134.55,6.0
Tarama au saumon (+10 % gratuit),Blini,4.0,75.0,97.5,21.0
Rillettes extra saumon aneth et citron vert,L'Atelier Blini,4.0,11.0,356.5,13.0
Poulet noix de cajou - Riz sauvage et riz rouge,L atelier blini,4.0,22.0,51.94,4.0
Axoa de veau BIRABEN,Biraben,3.0,24.0,1025.0,4.0
Cassoulet au confit de canard BIRABEN,Biraben,3.0,56.0,688.2,7.0
Lasagne saumon et epinard,Thiriet,4.0,43.0,97.5,3.0
Mini boudins blancs aux éclats de pistache,Thiriet,4.0,79.0,389.98,13.0
30 canapes aperitifs,Thiriet,4.0,70.0,18.15,14.0
Pizza saumon,Thiriet,4.0,59.0,80.85,11.0
Pizza tartiflette,Thiriet,4.0,81.0,59.2,13.0
Pizza regina,Thiriet,3.0,47.0,96.2,5.0
Pizza royale,Thiriet,4.0,66.0,109.52,7.0
Street foof - Croque Monsieur,Thiriet,4.0,36.0,110.26,16.0
Tourte poulet champignons,thiriet,4.0,27.0,76.44,17.0
Brioche fourrée au saucisson de Lyon,Thiriet,4.0,25.0,273.8,21.0
2 Tartes fines reblochon lardons,Thiriet,4.0,34.0,66.6,19.0
16 Quiches Lorraines,Thiriet,4.0,47.0,147.26,16.0
Quiche lorraine,Thiriet,4.0,47.0,236.8,15.0
12 Quiches Lorraines,Thiriet,4.0,47.0,146.52,16.0
Tarte à la Savoyarde,Thiriet,4.0,36.0,148.0,16.0
Flamm' Kueche,Thiriet,4.0,49.0,185.0,17.0
2 Flamm'kueche,Thiriet,4.0,49.0,185.0,17.0
4 mini Flamm'kueche,Thiriet,4.0,49.0,177.6,15.0
FlammKueche,THIRIET,4.0,49.0,118.4,14.0
Pizza poulet barbecue,Thiriet,4.0,71.0,475.3,5.0
Pizza Bolognaise,Thiriet,4.0,43.0,358.0,6.0
Pizza Royale,Thiriet,4.0,39.0,125.8,9.0
Pizza bolognaise,Thiriet,4.0,26.0,537.0,7.0
Pizza Reine,Thiriet,4.0,41.0,88.8,6.0
Crêpes paysannes,Thiriet,4.0,60.0,22.94,3.0
Quenelles Lyonnaises de Volaille,Thiriet,4.0,28.0,84.5,3.0
Crêpes jambon emmental,Thiriet,4.0,77.0,148.0,3.0
20 Crêpes Jambon Fromage,Thiriet,4.0,77.0,148.0,3.0
Galettes jambon fromage,thiriet,4.0,90.0,387.02,12.0
2 Galettes farine de blé et sarrasin savoyarde,Thiriet,4.0,84.0,141.34,15.0
Galettes complètes jambon emmental champignons,Thiriet,4.0,93.0,173.9,11.0
Röstis aux lardons,Thiriet,4.0,71.0,59.2,7.0
4 escalopes de dinde à la viennoise,Thiriet,4.0,34.0,474.5,3.0
Manchon de Poulet Mariné Barbecue,Thiriet,4.0,15.0,384.65,12.0
Cordons bleus de dinde,Thiriet,4.0,18.0,864.5,5.0
Cordons bleu de dinde,Thiriet,4.0,33.0,344.5,5.0
Cordon Bleu de Dinde,Thiriet,4.0,23.0,520.0,5.0
AIGUILLETTES POULET Rôties coupées,Thiriet,4.0,51.0,426.3,1.0
Pintade farcie,Thiriet,4.0,47.0,51.8,11.0
Aiguillettes de poulet marinées à la mexicaine,Thiriet,4.0,27.0,413.56,3.0
Nuggets de filet de poulet cuits,Thiriet,4.0,16.0,328.3,2.0
4 escalopes cordons bleus de poulet,Thiriet,4.0,27.0,406.7,4.0
4 panés de filets de poulet,Thiriet,4.0,51.0,323.4,1.0
Rôti de chapon farci,THIRIET,4.0,22.0,320.45,1.0
Rôti de filet de porc Orloff,Thiriet,4.0,22.0,647.5,11.0
8 paupiettes de veau,Thiriet,3.0,-4.0,1833.0,14.0
Paupiette de veau,Thiriet,3.0,-3.0,1833.0,14.0
Paupiettes de veau,Thiriet,3.0,-4.0,1833.0,15.0
Colis Choucroute pour 4 personnes,Thiriet,4.0,68.0,1435.6,11.0
Saucisse de Toulouse,Thiriet,3.0,15.0,688.2,19.0
"Boudins blancs supérieurs morilles, cèpes et cognac",Thiriet,4.0,78.0,361.12,12.0
Poulet au curry Madras et riz basmati aux raisins,Thiriet,4.0,30.0,143.08,3.0
Tajine de poulet aux abricots et semoule aux raisins,Thiriet,4.0,29.0,98.0,3.0
8 nems de porc,Thiriet,4.0,29.0,133.2,13.0
Nems au porc,Thiriet,4.0,29.0,133.2,14.0
4 nems poulet,Thiriet,4.0,43.0,88.2,6.0
Poulet hoisin et riz basmati,Thiriet,4.0,25.0,98.0,2.0
Poulet sauce lait de coco et curry et riz basmati,Thiriet,4.0,26.0,98.0,3.0
Couscous,Thiriet,4.0,71.0,82.32,2.0
Couscous,Thiriet,4.0,71.0,82.32,2.0
Lasagne au saumon et aux epinards,Thiriet,4.0,45.0,98.15,5.0
gratin pomme de terre au poulet,Thiriet,4.0,26.0,66.15,13.0
Tajine de poulet citron et olive,Thiriet,4.0,34.0,98.0,1.0
"Saumon, riz façon risotto verde et sauce au citron confit",Thiriet,4.0,51.0,117.65,2.0
Poulet riz basmati tomates et pointes d'asperges,Thiriet,4.0,23.0,98.0,0.0
Gratin Dauphinois au jambon,Thiriet,4.0,99.0,86.58,5.0
Blanquette de volaille et riz,Thiriet,4.0,40.0,73.99,4.0
Saumon Riz Façon Risotto Verde et sauce citron confits,Thiriet,4.0,56.0,130.0,1.0
Cassoulet,Thiriet,4.0,89.0,106.56,8.0
Poulet basquaise,Thiriet,4.0,28.0,83.3,2.0
Cassoulet,Thiriet,4.0,98.0,197.58,8.0
Paella,Thiriet,4.0,34.0,34.3,3.0
Blanquette de poulet et riz,Thiriet,4.0,28.0,88.2,4.0
Mousaka,Thiriet,4.0,-10.0,644.4,4.0
Moussaka,Thiriet,4.0,11.0,644.4,4.0
Gratin Dauphinois au jambon,Thiriet,4.0,73.0,89.54,5.0
Tagliatelles à la carbonara,thiriet,4.0,57.0,111.0,12.0
Gratin de farfalle au jambon et emmental,Thiriet,4.0,57.0,111.74,8.0
Gratin de légumes du soleil au poulet,Thiriet,4.0,84.0,73.5,3.0
Pommes de terre poulet et champignons,Thiriet,4.0,25.0,73.99,0.0
Soupe chorba au poulet,Thiriet,3.0,36.0,68.6,1.0
Tartiflette au Reblochon,Thiriet,4.0,77.0,74.0,8.0
Lasagnes saumon epinards,Thiriet,4.0,43.0,163.15,3.0
Assortiment Asiatique,Thiriet,4.0,32.0,415.58,7.0
"Poulet, sauce au lait de coco et curry et riz basmati",Thiriet,4.0,19.0,98.0,2.0
Filet mignon de porc en croûte,Thiriet,4.0,1.0,202.76,10.0
Endives au jambon,Thiriet,4.0,52.0,806.6,3.0
Poulet à l' indienne et riz basmati,Thiriet,4.0,28.0,73.5,3.0
Tartiflette à partager,Thiriet,4.0,61.0,74.0,7.0
Endives au jambon,Thiriet,4.0,40.0,103.6,3.0
Ham endives,Thiriet,4.0,44.0,126.54,3.0
4 Tomates farcies,Thiriet,4.0,35.0,86.58,2.0
Poulet aux ecrevisses et duo de riz,Thiriet,4.0,26.0,122.5,3.0
Quenelles Lyonnaises Volaille Morilles,La Royale,4.0,49.0,84.5,13.0
10 Saucisses de Poulet,"Imperial,Wegdam Food Inc.",4.0,26.0,362.6,15.0
émincés de poulet cuit,Id Halal,4.0,22.0,147.0,0.0
Filet de poulet facon hache,,3.0,50.0,477.75,-1.0
"Esc / Poulet Grillees Kf,",Tnuva,4.0,22.0,470.4,2.0
Nuggets De Poulet panés,Yarden,4.0,21.0,200.9,4.0
Haricots rouges au boucane 1/2,Royal Bourbon,3.0,73.0,148.0,9.0
Haricots rouges au boucane 4/4,Royal Bourbon,3.0,79.0,148.0,7.0
Hachis parmentier,Soulié Restauration,4.0,9.0,751.8,1.0
Pâté en croûte cocktail Mojito 450g,Tempé,4.0,-2.0,93.1,18.0
Choucroute de la mer,Les Entrees De La Mer,4.0,54.0,357.5,4.0
Terrine aux deux saumons,Les entrées de la mer,4.0,8.0,479.57,5.0
Terrine aux 2 saumons,Les Entrées de la Mer,4.0,10.0,31.2,5.0
Terrine de saumon Bio,Les Entrées de la Mer,3.0,28.0,375.7,6.0
Terrine de saumon,Saveurs En Or,4.0,3.0,584.35,1.0
Rillettes fraiches de Saumon Bio,Les Entree De La Mer,3.0,26.0,421.5,12.0
Terrine aux 2 saumons dorée au four,"La Cuisine du Poissonnier,Les Entrées de la Mer",4.0,8.0,469.25,-1.0
Choucroute de la mer,La Cuisine Du Poissonnier,4.0,54.0,45.5,1.0
Darnes de Saumon farci,Les Entrées de la Mer,4.0,8.0,538.85,1.0
"Saumon & gnocchetti, sauce ricotta épinards",Fleury Michon,3.0,42.0,57.2,6.0
4 TRANCHES BLANC DE DINDE ZERO NITRITE,Fleury Michon,4.0,43.0,585.0,3.0
ZERO NITRITE - LE BLANC DE POULET,Fleury Michon,3.0,20.0,465.5,3.0
Chili con carne,Fleury Michon,3.0,-2.0,429.6,2.0
Tagliatelles au Poulet tomates et basilic crème & basilic,Fleury Michon,4.0,30.0,53.9,4.0
Le Gratin Butternut Pâtes & Poulet et sa sauce crème & emmental,Fleury Michon,4.0,66.0,53.9,4.0
Le Parmentier de Boeuf Charolais purée à la crème fraîche,Fleury Michon,3.0,19.0,429.6,5.0
Pommes de terre gratinées aux lardons et champignons,Fleury Michon,4.0,95.0,17.76,6.0
La tartiflette au Reblochon cuisinée aux petits oignons,Fleury Michon,4.0,59.0,81.4,5.0
Les Endives au Jambon sauce onctueuse à la crème,Fleury Michon,4.0,37.0,88.06,3.0
Poulet pommes de terre Rôtis,Fleury Michon,3.0,57.0,83.3,3.0
La Moussaka Boeuf & Aubergines avec une touche de menthe douce,Fleury Michon,4.0,-8.0,605.02,4.0
Blanc de Poulet aux Poivres,Fleury Michon,4.0,20.0,465.5,2.0
Le poulet moutarde à l'ancienne pâtes aux champignons,Fleury Michon,4.0,27.0,137.2,1.0
Blanc de Poulet - Doré au Four,Fleury Michon,4.0,19.0,460.6,19.0
Poulet - Moutarde à l'ancienne,Fleury Michon,4.0,36.0,401.8,2.0
Poulet - Citron & touche de Thym,Fleury Michon,4.0,35.0,421.4,3.0
Ravioli bolognaise,Fleury Michon,3.0,82.0,383.06,2.0
Blanc de poulet - 25% de sel*,Fleury michon,4.0,19.0,460.6,0.0
Poulet aux petits pois et lardons,Fleury Michon,4.0,45.0,21.46,0.0
Sur le Pouce ! : Tagliatelles à la carbonara ,"Fleury Michon,Fleury Michon Sur le Pouce !",4.0,78.0,74.0,8.0
Tagliatelles Bolognaise ,Fleury Michon,4.0,56.0,465.4,2.0
Saumon et risotto à la florentine,Fleury michon,4.0,55.0,93.95,5.0
Couscous à la Marocaine,Fleury Michon,4.0,62.0,142.1,3.0
Gratin de Courgettes au Boeuf & à la tomate,Fleury Michon,3.0,79.0,608.6,3.0
Parmentier de Poulet Rôti,Fleury Michon,4.0,23.0,592.41,6.0
Sur le Pouce ! : Poulet à la moutarde & Riz,"Fleury Michon,Fleury Michon Sur le Pouce !",4.0,27.0,176.4,4.0
Kebab de Poulet & Semoule à l'Orientale,Fleury Michon,4.0,27.0,91.14,5.0
Courgettes farcies & semoule méridionale,Fleury Michon,3.0,33.0,385.38,2.0
Poulet rôti & potatoes sauce blanche,Fleury Michon,4.0,27.0,83.3,2.0
Le Saumon à l'oseille et son riz basmati,Fleury Michon,3.0,42.0,149.5,3.0
Sur le Pouce ! : Poulet & Pâtes sauce aux fromages,"Fleury Michon,Fleury Michon Sur le Pouce !",4.0,27.0,529.2,5.0
Moussaka Boeuf et Aubergines,Fleury Michon,3.0,13.0,537.0,3.0
Hachis parmentier purée à la crème fraîche,Fleury Michon,3.0,38.0,608.6,6.0
Hachis parmentier,La Meilleraie,3.0,9.0,644.4,5.0
Poulet potatoes sauce blanche,Fleury Michon,4.0,27.0,553.7,2.0
Poulet & Riz basquaise,Fleury Michon,4.0,23.0,534.1,2.0
Le Saumon au beurre d'échalotes et son écrasé de pommes de terre,"Fleury Michon,Joël Robuchon",3.0,25.0,162.5,6.0
Gratin de pommes de terre saumon* épinards,Fleury Michon,4.0,6.0,84.5,5.0
Gratin d'endives et pommes de terre au jambon - 280g,Fleury Michon,4.0,37.0,162.8,3.0
Bœuf Bourguignon aux pommes de terre et carottes persillées,Fleury Michon,4.0,16.0,1718.4,2.0
Hachis parmentier,Fleury Michon,3.0,38.0,644.4,6.0
le Gourmand Saumon (14 Bâtonnets),Fleury Michon,4.0,6.0,58.5,12.0
Poulet basquaise & riz,Fleury Michon,4.0,27.0,534.1,2.0
Nuggets de poulet mélange coquillettes et carottes - 235g,Fleury Michon,4.0,16.0,73.5,2.0
Poulet Roti et Puree Pomme de Terre,Fleury Michon,4.0,22.0,406.7,6.0
RACLETTE IN BOX (fromage à raclette pommes de terre et jambon),Fleury Michon,4.0,35.0,61.42,7.0
Risotto au saumon & épinards à la crème,Fleury Michon,3.0,56.0,93.95,2.0
Filet de Saumon sauce béarnaise et petites pommes de terre,Fleury Michon,4.0,25.0,149.5,5.0
Gratin de pâtes au jambon,Fleury Michon,4.0,54.0,170.2,4.0
Le parmentier de boeuf Limousin,"Fleury Michon,Joël Robuchon",4.0,28.0,644.4,8.0
Filets de poulet rôti sauce à la crème,Fleury-Michon,4.0,23.0,205.8,2.0
Filet Mignon de Porc jus aux pruneaux Armagnac Ecrasée de PDT et champignons 300g,Fleury Michon,4.0,1.0,222.0,8.0
Omelette à la Paysanne,Fleury Michon,4.0,84.0,23.68,3.0
"SALAD JAR - La Caesar - Poulet, pâtes radiatori, oeufs, tomates, sauce Caesar",Fleury Michon,4.0,46.0,39.2,2.0
"Le Rôti de poulet, Bio - 4 tranches",Fleury Michon,3.0,40.0,465.5,0.0
Potée auvergnate,Julhes,4.0,37.0,162.8,6.0
Axoa de veau,"Conserverie parmentier,Conserverie gratien",3.0,24.0,1549.8,4.0
Merguez de boeuf,,4.0,-15.0,3003.62,18.0
Chutes de saumon fumé,"Intermarché,Morpol",3.0,33.0,624.0,24.0
Nuggets de poulet bio,La Table du Fermier,4.0,56.0,343.0,4.0
Saucisse sans Colorant,Maison Quillard & Fils,4.0,46.0,680.8,15.0
Poitrine demi-sel,"Maison Quillard & Fils,Quillard & Fils",4.0,30.0,666.0,29.0
Chorizo cru,Quillard & Fils,4.0,41.0,658.6,16.0
"Terrine de saumon a la creme fraiche KRITSEN, 2 tranches",Kritsen,4.0,3.0,413.4,12.0
Saumon fumé prestige Bio,MOWI,3.0,34.0,630.5,17.0
Délice saumon St Jacques,Kritsen,4.0,7.0,110.5,6.0
Terrine Bio De Saumon Et Fondue De Poireaux,Kritsen,3.0,23.0,311.15,11.0
Cassoulet de tradition,Micouleau,4.0,78.0,96.2,3.0
Brioche au saucisson,Roland Monterrat,4.0,25.0,231.62,17.0
Pâté croûte richelieu,"Sans marque,Roland Monterrat",4.0,3.0,178.34,21.0
Paté en croûte Restauration,Roland Montferrat Traiteur,4.0,3.0,133.94,21.0
En Famille Pâté en croûte Nature,Roland Monterrat,4.0,3.0,133.94,21.0
Pâté en Croûte en Bloc,€co Gourmand,4.0,3.0,133.94,21.0
Pâté en croute 1 Tranche Label Rouge Maison Monterrat,Maison Monterrat,4.0,-2.0,341.88,17.0
Pâté en croûte Label Rouge Maison Monterrat,Maison Monterrat,4.0,-2.0,341.88,17.0
Croque monsieur Jbn Raclette,Maison Monterrat,4.0,33.0,99.9,14.0
Sandwich Saumon fumé & roquette,Maison Monterrat,4.0,62.0,170.5,12.0
Sandwich poulet moutarde,Monterrat,4.0,42.0,148.47,5.0
Sandwich Poulet Crudités,"Sans marque,Roland Monterrat",4.0,42.0,78.4,4.0
Sandwich Jambon Emmental,"Sans marque,Roland Monterrat",4.0,34.0,340.4,13.0
