product_name,brands,nova_group,environmental_score_score,carbon_footprint_combined,nutrition_score_combined
Sauc Francfort,Salaisons Stemmelen,4.0,24.0,525.4,23.0
5 saucisses de Strasbourg,Salaisons Stemmelen,4.0,8.0,525.4,23.0
4 cervelas fumés,"Sans marque,Stemmelen",4.0,17.0,384.8,23.0
3 cervelas fumés,La Ronde des Gourmands,4.0,27.0,384.8,22.0
Petit pâté de lapin à l'ancienne,"Grand saloir Saint Nicolas / signature charcutière,Grand Saloir Saint Nicolas,Signature Charcutière",4.0,,162.0,18.0
Petit paté de campagne,Adrien peyrolles,4.0,38.0,273.8,18.0
Saucisses de volaille,Réghalal,4.0,27.0,409.5,16.0
Merguez de volaille,Réghalal,4.0,14.0,390.0,3.0
Mezzé de la Mer,Blini,4.0,75.0,134.55,6.0
Tarama au saumon (+10 % gratuit),Blini,4.0,75.0,97.5,21.0
Rillettes extra saumon aneth et citron vert,L'Atelier Blini,4.0,11.0,356.5,13.0
Poulet noix de cajou - Riz sauvage et riz rouge,L atelier blini,4.0,22.0,51.94,4.0
Pastillas,Atelier blini,4.0,,122.5,4.0
6 Kefta poulet,Atelier blini,4.0,,196.0,14.0
Axoa de veau BIRABEN,Biraben,3.0,24.0,1025.0,4.0
Cassoulet au confit de canard BIRABEN,Biraben,3.0,56.0,688.2,7.0
saucisses confites,Biraben,3.0,,688.2,21.0
Lasagne saumon et epinard,Thiriet,4.0,43.0,97.5,3.0
Aumônières aux St Jacques et saumon,Thiriet,4.0,,305.5,14.0
Mini boudins blancs aux éclats de pistache,Thiriet,4.0,79.0,389.98,13.0
Mini arancini à la bolognaise,Thiriet,4.0,,372.32,7.0
30 canapes aperitifs,Thiriet,4.0,70.0,18.15,14.0
Salade de pâtes au jambon et fromage de brebis,Thiriet,4.0,,51.8,4.0
Pizza saumon,Thiriet,4.0,59.0,80.85,11.0
Pizza tartiflette,Thiriet,4.0,81.0,59.2,13.0
Pizza regina,Thiriet,3.0,47.0,96.2,5.0
Pizza royale,Thiriet,4.0,66.0,109.52,7.0
Street foof - Croque Monsieur,Thiriet,4.0,36.0,110.26,16.0
2 Tartines Bolognaise,Thiriet,3.0,,429.6,8.0
4 feuilletes lorrains,Thiriet,4.0,,259.74,19.0
Tartines Lardons-Crème Fraîche-Oignons,Thiriet,4.0,,199.8,14.0
Tourte poulet champignons,thiriet,4.0,27.0,76.44,17.0
Flamm' saumon poireau crème fraîche,Thiriet,4.0,,136.5,11.0
4 tourtes alsaciennes au Riesling,Thiriet,4.0,,185.0,16.0
2 Tartines Jambon Fromage Tomates,"Thiriet,Thiriet",3.0,,177.6,12.0
Brioche fourrée au saucisson de Lyon,Thiriet,4.0,25.0,273.8,21.0
2 Tartes fines reblochon lardons,Thiriet,4.0,34.0,66.6,19.0
16 Quiches Lorraines,Thiriet,4.0,47.0,147.26,16.0
Quiche lorraine,Thiriet,4.0,47.0,236.8,15.0
12 Quiches Lorraines,Thiriet,4.0,47.0,146.52,16.0
Tarte à la Savoyarde,Thiriet,4.0,36.0,148.0,16.0
Flamm' Kueche,Thiriet,4.0,49.0,185.0,17.0
2 Flamm'kueche,Thiriet,4.0,49.0,185.0,17.0
4 mini Flamm'kueche,Thiriet,4.0,49.0,177.6,15.0
FlammKueche,THIRIET,4.0,49.0,118.4,14.0
Pizza bacon oignon,Thiriet,4.0,,149.48,13.0
Pizza poulet barbecue,Thiriet,4.0,71.0,475.3,5.0
Pizza Bolognaise,Thiriet,4.0,43.0,358.0,6.0
Pizza Royale,Thiriet,4.0,39.0,125.8,9.0
Pizza'n cheese,Thiriet,4.0,,177.6,14.0
Pizza bolognaise,Thiriet,4.0,26.0,537.0,7.0
Pizza Reine,Thiriet,4.0,41.0,88.8,6.0
3 Pizzas Reine,Thiriet,4.0,,88.8,6.0
Crêpes paysannes,Thiriet,4.0,60.0,22.94,3.0
Quenelles Lyonnaises de Volaille,Thiriet,4.0,28.0,84.5,3.0
Crêpes jambon emmental,Thiriet,4.0,77.0,148.0,3.0
20 Crêpes Jambon Fromage,Thiriet,4.0,77.0,148.0,3.0
Galettes jambon fromage,thiriet,4.0,90.0,387.02,12.0
2 Galettes farine de blé et sarrasin savoyarde,Thiriet,4.0,84.0,141.34,15.0
Galettes complètes jambon emmental champignons,Thiriet,4.0,93.0,173.9,11.0
Röstis aux lardons,Thiriet,4.0,71.0,59.2,7.0
Lentilles cuisinées aux LARDONS.,Thiriet,4.0,,66.6,-3.0
4 escalopes de dinde à la viennoise,Thiriet,4.0,34.0,474.5,3.0
Manchon de Poulet Mariné Barbecue,Thiriet,4.0,15.0,384.65,12.0
Cordons bleus de dinde,Thiriet,4.0,18.0,864.5,5.0
Cordons bleu de dinde,Thiriet,4.0,33.0,344.5,5.0
Cordon Bleu de Dinde,Thiriet,4.0,23.0,520.0,5.0
AIGUILLETTES POULET Rôties coupées,Thiriet,4.0,51.0,426.3,1.0
Fondant de poulet farcis aux petits légumes,Thiriet,4.0,,383.1,11.0
Pintade farcie,Thiriet,4.0,47.0,51.8,11.0
Aiguillettes de poulet marinées à la mexicaine,Thiriet,4.0,27.0,413.56,3.0
Émincés de Volaille Marines Kebab,Thiriet,3.0,,165.13,0.0
Nuggets de filet de poulet cuits,Thiriet,4.0,16.0,328.3,2.0
4 escalopes cordons bleus de poulet,Thiriet,4.0,27.0,406.7,4.0
4 panés de filets de poulet,Thiriet,4.0,51.0,323.4,1.0
Rôti de chapon farci,THIRIET,4.0,22.0,320.45,1.0
Cuisse de canette farcie,Thiriet,4.0,,76.05,3.0
Boulette au boeuf,Thiriet,4.0,,1704.08,11.0
Rôti de filet de porc Orloff,Thiriet,4.0,22.0,647.5,11.0
Hache de veau,Thiriet,1.0,,2050.0,6.0
8 paupiettes de veau,Thiriet,3.0,-4.0,1833.0,14.0
Paupiette de veau,Thiriet,3.0,-3.0,1833.0,14.0
Paupiettes de veau,Thiriet,3.0,-4.0,1833.0,15.0
5 saucisses blanches,Thiriet,4.0,,495.8,19.0
Colis Choucroute pour 4 personnes,Thiriet,4.0,68.0,1435.6,11.0
Saucisse de Toulouse,Thiriet,3.0,15.0,688.2,19.0
Demi palette de porc fumée,Thiriet,4.0,,717.8,15.0
"Boudins blancs supérieurs morilles, cèpes et cognac",Thiriet,4.0,78.0,361.12,12.0
Poulet au curry Madras et riz basmati aux raisins,Thiriet,4.0,30.0,143.08,3.0
Boeuf aux oignons et nouilles chinoises,Thiriet,4.0,,716.0,5.0
Tajine de poulet aux abricots et semoule aux raisins,Thiriet,4.0,29.0,98.0,3.0
8 nems de porc,Thiriet,4.0,29.0,133.2,13.0
Nems au porc,Thiriet,4.0,29.0,133.2,14.0
4 nems poulet,Thiriet,4.0,43.0,88.2,6.0
Poulet hoisin et riz basmati,Thiriet,4.0,25.0,98.0,2.0
Poulet Aux Noix De Cajou Et Riz Basmati,Thiriet,4.0,,73.5,3.0
Soupe Pho au bœuf,Thiriet,4.0,,365.16,4.0
Pad thai au poulet,Thiriet,4.0,,73.5,20.0
Poulet sauce lait de coco et curry et riz basmati,Thiriet,4.0,26.0,98.0,3.0
Couscous,Thiriet,4.0,71.0,82.32,2.0
Couscous,Thiriet,4.0,71.0,82.32,2.0
Lasagne au saumon et aux epinards,Thiriet,4.0,45.0,98.15,5.0
gratin pomme de terre au poulet,Thiriet,4.0,26.0,66.15,13.0
Tajine de poulet citron et olive,Thiriet,4.0,34.0,98.0,1.0
"Saumon, riz façon risotto verde et sauce au citron confit",Thiriet,4.0,51.0,117.65,2.0
Poulet riz basmati tomates et pointes d'asperges,Thiriet,4.0,23.0,98.0,0.0
Gratin Dauphinois au jambon,Thiriet,4.0,99.0,86.58,5.0
Blanquette de volaille et riz,Thiriet,4.0,40.0,73.99,4.0
Poulet sauce curry coco et pâtes risoni,Thiriet,4.0,,73.99,3.0
Saumon Riz Façon Risotto Verde et sauce citron confits,Thiriet,4.0,56.0,130.0,1.0
"Langue de boeuf, sauce piquante et purée de pomme de terre",Thiriet,4.0,,1976.16,13.0
Cassoulet,Thiriet,4.0,89.0,106.56,8.0
Poulet basquaise,Thiriet,4.0,28.0,83.3,2.0
Cassoulet,Thiriet,4.0,98.0,197.58,8.0
Parmentier d’effiloché de boeuf charolais,Thiriet,3.0,,895.0,5.0
Poulet jaune sauce au sauternes,Thiriet,4.0,,112.7,6.0
Paella,Thiriet,4.0,34.0,34.3,3.0
Blanquette de poulet et riz,Thiriet,4.0,28.0,88.2,4.0
Mousaka,Thiriet,4.0,-10.0,644.4,4.0
Moussaka,Thiriet,4.0,11.0,644.4,4.0
Gratin Dauphinois au jambon,Thiriet,4.0,73.0,89.54,5.0
Tagliatelles à la carbonara,thiriet,4.0,57.0,111.0,12.0
Couscous,Thiriet,4.0,,3373.2,4.0
Farfalle au poulet et champignons,Thiriet,4.0,,480.2,3.0
Saucisse & poitrine fumées aux lentilles vertes du Berry,Thiriet,4.0,,209.42,3.0
Gratin de farfalle au jambon et emmental,Thiriet,4.0,57.0,111.74,8.0
Gratin de légumes du soleil au poulet,Thiriet,4.0,84.0,73.5,3.0
Pommes de terre poulet et champignons,Thiriet,4.0,25.0,73.99,0.0
Soupe chorba au poulet,Thiriet,3.0,36.0,68.6,1.0
Tartiflette au Reblochon,Thiriet,4.0,77.0,74.0,8.0
Pdt a la périgourdine,Thiriet,4.0,,59.2,6.0
Jambon à la Florentine 1 personne,THIRIET,4.0,,122.84,6.0
Lasagnes saumon epinards,Thiriet,4.0,43.0,163.15,3.0
Conchiglioni farcis,Thiriet,4.0,,44.4,5.0
Assortiment Asiatique,Thiriet,4.0,32.0,415.58,7.0
"Poulet, sauce au lait de coco et curry et riz basmati",Thiriet,4.0,19.0,98.0,2.0
Filet mignon de porc en croûte,Thiriet,4.0,1.0,202.76,10.0
Endives au jambon,Thiriet,4.0,52.0,806.6,3.0
Poulet à l' indienne et riz basmati,Thiriet,4.0,28.0,73.5,3.0
Tartiflette à partager,Thiriet,4.0,61.0,74.0,7.0
Endives au jambon,Thiriet,4.0,40.0,103.6,3.0
Ham endives,Thiriet,4.0,44.0,126.54,3.0
4 Tomates farcies,Thiriet,4.0,35.0,86.58,2.0
Poulet aux ecrevisses et duo de riz,Thiriet,4.0,26.0,122.5,3.0
"Civet de Sanglier, purée de pomme de terre et céleri, petits légumes",Thiriet,4.0,,9.62,4.0
Quenelles Lyonnaises Volaille Morilles,La Royale,4.0,49.0,84.5,13.0
10 Saucisses de Poulet,"Imperial,Wegdam Food Inc.",4.0,26.0,362.6,15.0
émincés de poulet cuit,Id Halal,4.0,22.0,147.0,0.0
Filet de poulet facon hache,,3.0,50.0,477.75,-1.0
"Esc / Poulet Grillees Kf,",Tnuva,4.0,22.0,470.4,2.0
Nuggets De Poulet panés,Yarden,4.0,21.0,200.9,4.0
Haricots rouges au boucane 1/2,Royal Bourbon,3.0,73.0,148.0,9.0
Haricots rouges au boucane 4/4,Royal Bourbon,3.0,79.0,148.0,7.0
Boeuf Assaisonné,DuChef,4.0,,3293.6,13.0
Hachis parmentier,Soulié Restauration,4.0,9.0,751.8,1.0
Salade savoyarde,Maison Chapuis,4.0,,81.4,5.0
Délice au Saumon & Épinard,Tempé,4.0,,78.0,12.0
Tarte tradition saumon et epinard,Tempe,4.0,,195.0,16.0
Tourte des Écoliers aux 3 Viandes,Tempé,4.0,,121.0,18.0
Emincé de Saucisse de viande,TEMPÉ MAISON D'ALSACE,4.0,,661.2,19.0
Feuilleté - Délice blanc de volaille sauce aux morilles,Tempé,4.0,,175.5,14.0
Pâté en croûte cocktail Mojito 450g,Tempé,4.0,-2.0,93.1,18.0
Choucroute de la mer,Les Entrees De La Mer,4.0,54.0,357.5,4.0
Terrine aux deux saumons,Les entrées de la mer,4.0,8.0,479.57,5.0
2 boudins de poissons et de saint jacques,Les Entrées de la Mer,4.0,,70.2,11.0
Terrine aux 2 saumons,Les Entrées de la Mer,4.0,10.0,31.2,5.0
Terrine de saumon Bio,Les Entrées de la Mer,3.0,28.0,375.7,6.0
Terrine de saumon,Saveurs En Or,4.0,3.0,584.35,1.0
Rillettes fraiches de Saumon Bio,Les Entree De La Mer,3.0,26.0,421.5,12.0
Terrine aux 2 saumons dorée au four,"La Cuisine du Poissonnier,Les Entrées de la Mer",4.0,8.0,469.25,-1.0
Choucroute de la mer,La Cuisine Du Poissonnier,4.0,54.0,45.5,1.0
Darnes de Saumon farci,Les Entrées de la Mer,4.0,8.0,538.85,1.0
"SALAD JAR - La Nordique - Saumon, pâtes cellentani, carottes, fèves, sauce au fromage blanc et aneth",Fleury Michon,3.0,,65.0,2.0
"Pâtes, saumon épinards",Fleury Michon,3.0,,110.5,3.0
"Saumon & gnocchetti, sauce ricotta épinards",Fleury Michon,3.0,42.0,57.2,6.0
4 TRANCHES BLANC DE DINDE ZERO NITRITE,Fleury Michon,4.0,43.0,585.0,3.0
ZERO NITRITE - LE BLANC DE POULET,Fleury Michon,3.0,20.0,465.5,3.0
"Kefta de boeuf, semoule à l'orientale",Fleury Michon,3.0,,608.6,4.0
Chili con carne,Fleury Michon,3.0,-2.0,429.6,2.0
Tagliatelles au Poulet tomates et basilic crème & basilic,Fleury Michon,4.0,30.0,53.9,4.0
Le Gratin Butternut Pâtes & Poulet et sa sauce crème & emmental,Fleury Michon,4.0,66.0,53.9,4.0
Le Parmentier de Boeuf Charolais purée à la crème fraîche,Fleury Michon,3.0,19.0,429.6,5.0
"Parmentier de saumon, sauce ricotta épinards",Fleury Michon,3.0,,110.5,5.0
Pommes de terre gratinées aux lardons et champignons,Fleury Michon,4.0,95.0,17.76,6.0
La tartiflette au Reblochon cuisinée aux petits oignons,Fleury Michon,4.0,59.0,81.4,5.0
Les Endives au Jambon sauce onctueuse à la crème,Fleury Michon,4.0,37.0,88.06,3.0
Poulet pommes de terre Rôtis,Fleury Michon,3.0,57.0,83.3,3.0
"Jambon cru, fusilli, courgettes grillées, sauce pesto rosso",Fleury Michon,3.0,,42.92,3.0
La Moussaka Boeuf & Aubergines avec une touche de menthe douce,Fleury Michon,4.0,-8.0,605.02,4.0
Blanc de Poulet aux Poivres,Fleury Michon,4.0,20.0,465.5,2.0
Kebab de Poulet - Halal,Fleury Michon,4.0,,475.3,11.0
Le poulet moutarde à l'ancienne pâtes aux champignons,Fleury Michon,4.0,27.0,137.2,1.0
Linguine carbonara de saumon,Fleury Michon,3.0,,62.4,3.0
Blanc de Poulet - Doré au Four,Fleury Michon,4.0,19.0,460.6,19.0
Poulet - Moutarde à l'ancienne,Fleury Michon,4.0,36.0,401.8,2.0
Poulet - Citron & touche de Thym,Fleury Michon,4.0,35.0,421.4,3.0
Ravioli bolognaise,Fleury Michon,3.0,82.0,383.06,2.0
Le bœuf bourguignon et son gratin  dauphinois,Fleury Michon,4.0,,689.82,5.0
Blanc de poulet - 25% de sel*,Fleury michon,4.0,19.0,460.6,0.0
Poulet aux petits pois et lardons,Fleury Michon,4.0,45.0,21.46,0.0
Filet de Saumon Purée de Brocolis,Fleury Michon,3.0,,146.9,3.0
Sur le Pouce ! : Tagliatelles à la carbonara ,"Fleury Michon,Fleury Michon Sur le Pouce !",4.0,78.0,74.0,8.0
Tagliatelles Bolognaise ,Fleury Michon,4.0,56.0,465.4,2.0
Saumon et risotto à la florentine,Fleury michon,4.0,55.0,93.95,5.0
Couscous à la Marocaine,Fleury Michon,4.0,62.0,142.1,3.0
Gratin de Courgettes au Boeuf & à la tomate,Fleury Michon,3.0,79.0,608.6,3.0
Parmentier de Poulet Rôti,Fleury Michon,4.0,23.0,592.41,6.0
Sur le Pouce ! : Poulet à la moutarde & Riz,"Fleury Michon,Fleury Michon Sur le Pouce !",4.0,27.0,176.4,4.0
Kebab de Poulet & Semoule à l'Orientale,Fleury Michon,4.0,27.0,91.14,5.0
Courgettes farcies & semoule méridionale,Fleury Michon,3.0,33.0,385.38,2.0
Poulet rôti & potatoes sauce blanche,Fleury Michon,4.0,27.0,83.3,2.0
Le Saumon à l'oseille et son riz basmati,Fleury Michon,3.0,42.0,149.5,3.0
Kebab de poulet & semoule,Fleury Michon,4.0,,455.7,5.0
Sur le Pouce ! : Poulet & Pâtes sauce aux fromages,"Fleury Michon,Fleury Michon Sur le Pouce !",4.0,27.0,529.2,5.0
Moussaka Boeuf et Aubergines,Fleury Michon,3.0,13.0,537.0,3.0
Hachis parmentier purée à la crème fraîche,Fleury Michon,3.0,38.0,608.6,6.0
Vraiment patates Kebab de Poulet,Fleury Michon,4.0,,455.7,5.0
BOX à la SAVOYARDE (Pâtes au reblochon gratiné),Fleury Michon,4.0,,22.2,6.0
Hachis parmentier,La Meilleraie,3.0,9.0,644.4,5.0
Tagliatelles au saumon à la crème ciboulette,Fleury Michon,4.0,,91.65,3.0
Pâtes façon flemmekueche,Fleury Michon,4.0,,74.0,7.0
Poulet potatoes sauce blanche,Fleury Michon,4.0,27.0,553.7,2.0
Poulet & Riz basquaise,Fleury Michon,4.0,23.0,534.1,2.0
Le Saumon au beurre d'échalotes et son écrasé de pommes de terre,"Fleury Michon,Joël Robuchon",3.0,25.0,162.5,6.0
Gratin de pommes de terre saumon* épinards,Fleury Michon,4.0,6.0,84.5,5.0
Box Maxi Cheesy (beef & cheese),Fleury Michon,4.0,,179.0,6.0
Escalopes de volaille aux champignons et riz,fleury michon,4.0,,470.4,2.0
Gratin d'endives et pommes de terre au jambon - 280g,Fleury Michon,4.0,37.0,162.8,3.0
"Boulettes de Bœuf pomme de terre rissolées, sauce tomate",Fleury michon,4.0,,2273.3,7.0
Bœuf Bourguignon aux pommes de terre et carottes persillées,Fleury Michon,4.0,16.0,1718.4,2.0
Vraiment Kiri - penne saumon,Fleury Michon,4.0,,71.5,4.0
Ball in box boeuf pommes de terre sauce ketchup,"Fleury Michon,Ball in Box",4.0,,529.84,2.0
Hachis parmentier,Fleury Michon,3.0,38.0,644.4,6.0
"Poêlé à la méridionale Poulet rôti, tomates, courgettes",Fleury Michon,4.0,,465.5,1.0
Poêlée Savoyarde & lardons fumés,Fleury Michon,4.0,,79.18,5.0
le Gourmand Saumon (14 Bâtonnets),Fleury Michon,4.0,6.0,58.5,12.0
Poulet rôti sauce moutarde & riz,Fleury Michon,4.0,,529.2,4.0
Poulet basquaise & riz,Fleury Michon,4.0,27.0,534.1,2.0
Tex-mex balls au boeuf & potatoes,Fleury Michon,4.0,,1825.8,0.0
Boulettes de boeuf  pommes de terre rissolées et haricots verts - 245g,Fleury Michon,4.0,,465.4,2.0
Nuggets de poulet mélange coquillettes et carottes - 235g,Fleury Michon,4.0,16.0,73.5,2.0
BBQ IN BOX mini hachés au boeuf & pommes de terre sauce béarnaise,"Fleury Michon,BBQ Box",4.0,,930.8,5.0
Poulet Roti et Puree Pomme de Terre,Fleury Michon,4.0,22.0,406.7,6.0
Filet mignon de porc aux châtaignes et pleurotes et sa purée de céleri,Fleury Michon,4.0,,220.52,5.0
RACLETTE IN BOX (fromage à raclette pommes de terre et jambon),Fleury Michon,4.0,35.0,61.42,7.0
BOX BEEF ONION & CHEDDAR  (torsades sauce au boeuf oignons & cheddar),Fleury Michon,4.0,,118.14,5.0
BOX Black pepper,Fleury Michon,3.0,,264.92,4.0
Kebab de poulet & semoule à l'orientale,Fleury Michon,4.0,,91.14,4.0
Risotto au saumon & épinards à la crème,Fleury Michon,3.0,56.0,93.95,2.0
Fusilli à la bolognaise,Fleury Michon,4.0,,386.64,3.0
Torsades à la Bolognaise Emmental,Fleury Michon,4.0,,358.0,3.0
Filet de Saumon sauce béarnaise et petites pommes de terre,Fleury Michon,4.0,25.0,149.5,5.0
Formule Sur Le Pouce - pâtes conchiglie et saumon crème ciboulette + pause fruits + biscuit salé,Fleury Michon,4.0,,65.0,0.0
Boulettes de boeuf et pommes de terre - 265g,Fleury Michon,4.0,,454.66,5.0
Gratin de pâtes au jambon,Fleury Michon,4.0,54.0,170.2,4.0
"Filet de saumon & pâtes au basilic, sauce citron",Fleury Michon,4.0,,115.7,3.0
Porc émincé riz et légumes cuisinés,Fleury Michon,4.0,,103.6,3.0
Cassolette Saumon sabayon citronné et champignons,Fleury michon,4.0,,188.5,10.0
Le parmentier de boeuf Limousin,"Fleury Michon,Joël Robuchon",4.0,28.0,644.4,8.0
Filets de poulet rôti sauce à la crème,Fleury-Michon,4.0,23.0,205.8,2.0
Pavé de Saumon sauce beurre blanc purée de butternut et crozets 300g,Fleury Michon,4.0,,195.0,6.0
Filet Mignon de Porc jus aux pruneaux Armagnac Ecrasée de PDT et champignons 300g,Fleury Michon,4.0,1.0,222.0,8.0
Omelette à la Paysanne,Fleury Michon,4.0,84.0,23.68,3.0
8 surimaki duo de saumon,Fleury Michon,4.0,,40.3,6.0
Keftas de boeuf & semoule à l'orientale,Fleury Michon,3.0,,608.6,4.0
"Mousse de Saumon, riz aux légumes, crème ciboulette",Fleury Michon,4.0,,38.35,5.0
PATES CONCHIGLIES AU SAUMON / SAUCE VINAIGRETTE / GRESSINS / COMPOTE DE FRUITS,Fleury Michon,4.0,,182.0,-4.0
"SALAD JAR - L'Italienne - Jambon sec, conchiglies, courgettes, fromage, tomates, sauce basilic",Fleury Michon,4.0,,59.2,3.0
"SALAD JAR - La Caesar - Poulet, pâtes radiatori, oeufs, tomates, sauce Caesar",Fleury Michon,4.0,46.0,39.2,2.0
PATES CONCHIGLIES AU SAUMON / SAUCE VINAIGRETTE / COMPOTE DE FRUITS,Fleury Michon,4.0,,182.0,-4.0
Dés d'épaule Bio - 25% de sel* - 2 x 60 g,Fleury Michon,3.0,,695.6,7.0
"Le Rôti de poulet, Bio - 4 tranches",Fleury Michon,3.0,40.0,465.5,0.0
Penne Jambon Cru Crème de Parmesan,Fleury Michon,4.0,,74.0,4.0
Patté poubti d'auvergne,Julhes,3.0,,113.22,17.0
Potée auvergnate,Julhes,4.0,37.0,162.8,6.0
Pâte à la gentiane,Mère Lavergne,4.0,,335.22,20.0
Axoa de veau,"Conserverie parmentier,Conserverie gratien",3.0,24.0,1549.8,4.0
Merguez de boeuf,,4.0,-15.0,3003.62,18.0
Chutes de saumon fumé,"Intermarché,Morpol",3.0,33.0,624.0,24.0
Saumon fumé a l'aneth,Netto,4.0,,611.0,14.0
Ravioli viande,Esposito,4.0,,449.51,5.0
Nuggets de poulet bio,La Table du Fermier,4.0,56.0,343.0,4.0
Saucisse sans Colorant,Maison Quillard & Fils,4.0,46.0,680.8,15.0
Poitrine demi-sel,"Maison Quillard & Fils,Quillard & Fils",4.0,30.0,666.0,29.0
Chorizo cru,Quillard & Fils,4.0,41.0,658.6,16.0
"Terrine de saumon a la creme fraiche KRITSEN, 2 tranches",Kritsen,4.0,3.0,413.4,12.0
Saumon fumé prestige Bio,MOWI,3.0,34.0,630.5,17.0
saumon atlantique fumé,Kristen,1.0,,630.5,18.0
Délice saumon St Jacques,Kritsen,4.0,7.0,110.5,6.0
Terrine Bio De Saumon Et Fondue De Poireaux,Kritsen,3.0,23.0,311.15,11.0
Cassoulet de tradition,Micouleau,4.0,78.0,96.2,3.0
Terrine campagnarde,Château Semens,3.0,,562.4,30.0
Brioche au saucisson,Roland Monterrat,4.0,25.0,231.62,17.0
Pâté croûte richelieu,"Sans marque,Roland Monterrat",4.0,3.0,178.34,21.0
Paté en croûte Restauration,Roland Montferrat Traiteur,4.0,3.0,133.94,21.0
En Famille Pâté en croûte Nature,Roland Monterrat,4.0,3.0,133.94,21.0
Pâté en Croûte en Bloc,€co Gourmand,4.0,3.0,133.94,21.0
Pâté en croute 1 Tranche Label Rouge Maison Monterrat,Maison Monterrat,4.0,-2.0,341.88,17.0
Pâté en croûte Label Rouge Maison Monterrat,Maison Monterrat,4.0,-2.0,341.88,17.0
Croque monsieur Jbn Raclette,Maison Monterrat,4.0,33.0,99.9,14.0
Lustucru croque-monsieur spécial micro-ondes jambon fromage 145g,"Lustucru, Lustucru selection",4.0,,192.4,13.0
"Jambon, Crudités & fromage frais","Maison Monterrat,Roland Monterrat",4.0,,288.6,11.0
Sandwich Saumon fumé & roquette,Maison Monterrat,4.0,62.0,170.5,12.0
Jambon cru tomate cheddar,L'atelier de Zoé,4.0,,96.2,13.0
"Le Club Français Chiffonade de poulet, fromage frais","Panzani,lustucru",4.0,,70.56,11.0
Sandwich saumon mariné,"Lustucru,Panzani,Lustucru selection",4.0,,94.25,3.0
Sandwich jambon emmental,"Lustucru,Lustucru selection",4.0,,162.8,14.0
Lustucru sandwich poulet 230g,"Lustucru, Lustucru selection",4.0,,56.35,3.0
Sandwich poulet moutarde,Monterrat,4.0,42.0,148.47,5.0
Sandwich jambon mayonnaise allégée,Roland Monterrat,4.0,,207.2,11.0
Sandwich Poulet Crudités,"Sans marque,Roland Monterrat",4.0,42.0,78.4,4.0
Sandwich Jambon Emmental,"Sans marque,Roland Monterrat",4.0,34.0,340.4,13.0
Sandwich saumon salade,Roland Monterrat,4.0,58.0,121.0,7.0
Jambon Beurre,Auchan,4.0,,375.18,16.0
Monterrat pate en croute cocktail aux morilles,Monterrat,4.0,,193.88,16.0
Pâté en croûte supérieur,Roland Monterrat,4.0,3.0,213.86,20.0
Pâté en croûte,Marque Repère,4.0,-2.0,54.02,20.0
Pâté en croûte,MONTERRAT,4.0,,177.6,17.0
Monterrat Pâté En Croûte Cocktail,Montsetrat,4.0,-2.0,35.52,21.0
Le campagnard - Pâté en croûte,Maison Monterrat,4.0,3.0,205.72,18.0
Le Noisette - Pâté en croûte,Aperi’ Croq,4.0,-2.0,175.38,17.0
Le Classique - Pâté en croûte,Monterrat,4.0,-2.0,54.02,18.0
Le Supérieur Label Rouge - Paté en croûte,Maison Monterrat,4.0,12.0,213.86,21.0
Apéri’croq - Paté en croûte Le Richelieu,Maison Monterrat,4.0,12.0,159.1,18.0
Le Gourmet - Pâté en croûte,Maison Monterrat,4.0,-2.0,193.88,17.0
Apéri'croq Le Campagnard,Maison Monterrat,4.0,12.0,156.88,17.0
Le supérieur mini - Pâté en croûte,Maison Monterrat,4.0,12.0,213.86,21.0
Ravioli à la viande de boeuf Glatt,Mémé Hélène,4.0,55.0,196.9,3.0
Poitrine de dinde cuite et fumee,Kol-tov,4.0,22.0,520.0,2.0
Nuggets,Yesh Premium Food,4.0,21.0,166.6,5.0
JAMBON CUIT SUPÉRIEUR,,4.0,34.0,666.0,8.0
Feuilleté Jambon Champignons,Randy,4.0,,71.04,17.0
Véritable saucisson à cuire de Lyon nature,Randy,4.0,,747.4,20.0
Véritable saucisson cuit de Lyon nature,Randy,4.0,14.0,710.4,22.0
Feuilleté au duo de saumons,Randy,4.0,,101.15,17.0
"4 Feuilletés Jambon Fromage, Surgelés",,4.0,10.0,133.2,17.0
"30 Feuilletés garnis au Jambon-Fromage, Surgelés",Maréval,4.0,0.0,133.2,18.0
Coquilles aux noix de Saint Jacques et saumon,Mareval,4.0,3.0,91.0,7.0
Feuilletés aux 2 saumons,Mareval,4.0,,105.35,17.0
Rillettes de Saumon à l'aneth,L'île bleue,4.0,6.0,310.0,15.0
Rillettes de saumon au sel de Guérande,Pêcheurs Bretons,4.0,6.0,310.0,15.0
Rösti Croque,"C Pierre Clot,C’Pierre Clot",4.0,76.0,79.92,7.0
Croc mr,L’idee Du Jour,4.0,,124.32,11.0
12 Fine bouch',Pierre Cot,4.0,,148.94,11.0
2 Croissants au jambon,Carrefour Discount,4.0,26.0,105.82,15.0
Feuilleté au saumon,Idee Du Jour,4.0,,63.05,13.0
Tarte Oignons Lardons,Délistine,4.0,,125.06,12.0
Aspic œuf poché jambon x 2,pierre clot,4.0,,97.68,1.0
Quiche Lorraine,Carrefour Discount,4.0,33.0,29.6,14.0
